,Stu Term,Unnamed: 1,Stu Admit Term,Unnamed: 3,Record ID,Stu Visa Type,Stu Attribute BAM,Stu Admit Type,Stu Primary Degree Level,Stu Primary Major 1 College,Stu Primary Program,Stu Primary Program Code,Stu Primary Department,Unnamed: 14,Stu New/Returning Ind,Stu Residency Group,Course Sect College,Stu Registered Ind,Registration Status,Registration Status Date,Course Desc,Course Section,Course Sect Schedule Type,Course Sect Instruction Delivery Method Group,Course Sect Wiley Courses Ind,Course Sect Credits,Stu Course Registered Hours
2079,201810,Spring 2018,201810,Spring 2018,CEC10109,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,CS 504,CS 504 002,Lecture,F2F,'--,3,3
2080,201810,Spring 2018,201810,Spring 2018,CEC10109,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,DAEN 500,DAEN 500 DL1,Lecture,Online,N,3,3
2081,201810,Spring 2018,201810,Spring 2018,CEC10109,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,STAT 515,STAT 515 008,Lecture,F2F,'--,3,3
2082,201810,Spring 2018,201810,Spring 2018,CEC10187,NA,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,N,VA,VSE,Y,**Web Registered**,12/4/2017,CS 530,CS 530 002,Lecture,F2F,'--,3,3
2083,201810,Spring 2018,201810,Spring 2018,CEC10187,NA,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,N,VA,VSE,Y,Wait Listed,12/4/2017,CS 580,CS 580 001,Lecture,F2F,'--,3,0
2084,201810,Spring 2018,201810,Spring 2018,CEC10187,NA,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,N,VA,VSE,Y,Wait Listed,12/4/2017,CS 583,CS 583 003,Lecture,F2F,'--,3,0
2085,201810,Spring 2018,201810,Spring 2018,CEC10671,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,AIT 580,AIT 580 001,Lecture,F2F,'--,3,3
2086,201810,Spring 2018,201810,Spring 2018,CEC10671,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,CS 504,CS 504 002,Lecture,F2F,'--,3,3
2087,201810,Spring 2018,201810,Spring 2018,CEC10671,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,OR 531,OR 531 001,Lecture,F2F,'--,3,3
2088,201810,Spring 2018,201810,Spring 2018,CEC10671,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,STAT 515,STAT 515 002,Lecture,F2F,'--,3,3
2089,201810,Spring 2018,201810,Spring 2018,CEC11034,NA,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,N,OOS,VSE,Y,**Web Registered**,12/7/2017,ECE 528,ECE 528 001,Lecture,F2F,'--,3,3
2090,201810,Spring 2018,201810,Spring 2018,CEC11034,NA,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,N,OOS,VSE,Y,**Web Registered**,12/7/2017,ECE 528,ECE 528 301,Recitation,F2F,'--,0,0
2091,201810,Spring 2018,201810,Spring 2018,CEC11034,NA,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,N,OOS,VSE,Y,**Web Registered**,12/7/2017,ECE 542,ECE 542 001,Lecture,F2F,'--,3,3
2092,201810,Spring 2018,201810,Spring 2018,CEC11034,NA,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,N,OOS,VSE,Y,**Web Registered**,12/14/2017,ECE 548,ECE 548 001,Lecture,F2F,'--,3,3
2093,201810,Spring 2018,201810,Spring 2018,CEC11034,NA,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,N,OOS,VSE,Y,**Web Registered**,12/14/2017,ECE 699,ECE 699 001,Lecture,F2F,'--,3,3
2094,201810,Spring 2018,201810,Spring 2018,CEC11178,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,STAT 515,STAT 515 001,Lecture,F2F,'--,3,3
2095,201810,Spring 2018,201810,Spring 2018,CEC11178,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/16/2017,AIT 580,AIT 580 001,Lecture,F2F,'--,3,3
2096,201810,Spring 2018,201810,Spring 2018,CEC11541,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,SYST 542,SYST 542 001,Lecture,F2F,'--,3,3
2097,201810,Spring 2018,201810,Spring 2018,CEC11541,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,SYST 568,SYST 568 001,Lecture,F2F,'--,3,3
2098,201810,Spring 2018,201810,Spring 2018,CEC11808,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,12/13/2017,CS 550,CS 550 001,Lecture,F2F,'--,3,3
2099,201810,Spring 2018,201810,Spring 2018,CEC13148,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,OOS,VSE,Y,**Web Registered**,11/21/2017,CS 504,CS 504 005,Lecture,F2F,'--,3,3
2100,201810,Spring 2018,201810,Spring 2018,CEC13148,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,OOS,VSE,Y,**Web Registered**,11/21/2017,OR 531,OR 531 003,Lecture,F2F,'--,3,3
2101,201810,Spring 2018,201810,Spring 2018,CEC13148,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,OOS,VSE,Y,**Web Registered**,11/21/2017,STAT 515,STAT 515 005,Lecture,F2F,'--,3,3
2102,201810,Spring 2018,201810,Spring 2018,CEC13555,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,OOS,VSE,Y,**Web Registered**,11/8/2017,AIT 580,AIT 580 DL1,Lecture,Online,N,3,3
2103,201810,Spring 2018,201810,Spring 2018,CEC13555,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,OOS,VSE,Y,**Web Registered**,11/8/2017,OR 531,OR 531 001,Lecture,F2F,'--,3,3
2104,201810,Spring 2018,201810,Spring 2018,CEC13555,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,OOS,VSE,Y,**Web Registered**,11/8/2017,STAT 515,STAT 515 001,Lecture,F2F,'--,3,3
2105,201810,Spring 2018,201810,Spring 2018,CEC13575,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,OOS,VSE,Y,**Web Registered**,11/25/2017,OR 531,OR 531 001,Lecture,F2F,'--,3,3
2106,201810,Spring 2018,201810,Spring 2018,CEC13575,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,OOS,VSE,Y,**Web Registered**,11/25/2017,STAT 515,STAT 515 002,Lecture,F2F,'--,3,3
2107,201810,Spring 2018,201810,Spring 2018,CEC13575,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,OOS,VSE,Y,**Web Registered**,11/29/2017,CS 504,CS 504 005,Lecture,F2F,'--,3,3
2108,201810,Spring 2018,201810,Spring 2018,CEC13575,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,OOS,VSE,Y,Wait Listed,11/25/2017,AIT 580,AIT 580 001,Lecture,F2F,'--,3,0
2109,201810,Spring 2018,201810,Spring 2018,CEC13575,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,OOS,VSE,Y,Wait Listed,11/27/2017,AIT 622,AIT 622 001,Lecture,F2F,'--,3,0
2110,201810,Spring 2018,201810,Spring 2018,CEC13621,NA,'--,GR,Master,VSE,MS Electrical Engineering,VS-MS-ELEN,ECE,Electrical & Comp. Engineering,N,OOS,VSE,Y,**Web Registered**,11/27/2017,ECE 521,ECE 521 001,Lecture,F2F,'--,3,3
2111,201810,Spring 2018,201810,Spring 2018,CEC13634,NA,'--,GR,Master,VSE,MS Software Engineering,VS-MS-SWE,CS,Computer Science,N,OOS,VSE,Y,**Web Registered**,11/17/2017,SWE 622,SWE 622 001,Lecture,F2F,'--,3,3
2112,201810,Spring 2018,201810,Spring 2018,CEC13634,NA,'--,GR,Master,VSE,MS Software Engineering,VS-MS-SWE,CS,Computer Science,N,OOS,VSE,Y,**Web Registered**,11/27/2017,CS 583,CS 583 001,Lecture,F2F,'--,3,3
2113,201810,Spring 2018,201810,Spring 2018,CEC13634,NA,'--,GR,Master,VSE,MS Software Engineering,VS-MS-SWE,CS,Computer Science,N,OOS,VSE,Y,Wait Listed,11/17/2017,SWE 619,SWE 619 001,Lecture,F2F,'--,3,0
2114,201810,Spring 2018,201810,Spring 2018,CEC13634,NA,'--,GR,Master,VSE,MS Software Engineering,VS-MS-SWE,CS,Computer Science,N,OOS,VSE,Y,Wait Listed,11/17/2017,SWE 621,SWE 621 002,Lecture,F2F,'--,3,0
2115,201810,Spring 2018,201810,Spring 2018,CEC13967,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,AIT 580,AIT 580 DL1,Lecture,Online,N,3,3
2116,201810,Spring 2018,201810,Spring 2018,CEC13967,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,AIT 582,AIT 582 001,Lecture,F2F,'--,3,3
2117,201810,Spring 2018,201810,Spring 2018,CEC13967,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,OR 531,OR 531 001,Lecture,F2F,'--,3,3
2118,201810,Spring 2018,201810,Spring 2018,CEC13967,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,STAT 515,STAT 515 001,Lecture,F2F,'--,3,3
2119,201810,Spring 2018,201810,Spring 2018,CEC13973,F1 Visa,'--,GR,Master,VSE,MS Infrmatn Security & Assrnce,VS-MS-ISA,CS,Computer Science,N,OOS,VSE,Y,**Web Registered**,11/9/2017,ISA 562,ISA 562 001,Lecture,F2F,'--,3,3
2120,201810,Spring 2018,201810,Spring 2018,CEC13973,F1 Visa,'--,GR,Master,VSE,MS Infrmatn Security & Assrnce,VS-MS-ISA,CS,Computer Science,N,OOS,VSE,Y,**Web Registered**,11/19/2017,INFS 612,INFS 612 002,Lecture,F2F,'--,3,3
2121,201810,Spring 2018,201810,Spring 2018,CEC14319,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,AIT 580,AIT 580 002,Lecture,F2F,'--,3,3
2122,201810,Spring 2018,201810,Spring 2018,CEC14319,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,DAEN 500,DAEN 500 DL1,Lecture,Online,N,3,3
2123,201810,Spring 2018,201810,Spring 2018,CEC14338,NA,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,CFRS 500,CFRS 500 DL2,Lecture,Online,N,3,3
2124,201810,Spring 2018,201810,Spring 2018,CEC14338,NA,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,CFRS 660,CFRS 660 001,Lecture,F2F,'--,3,3
2125,201810,Spring 2018,201810,Spring 2018,CEC14338,NA,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,CFRS 661,CFRS 661 001,Lecture,F2F,'--,3,3
2126,201810,Spring 2018,201810,Spring 2018,CEC14338,NA,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,N,VA,VSE,Y,**Web Registered**,11/7/2017,CFRS 664,CFRS 664 001,Lecture,F2F,'--,3,3
2127,201810,Spring 2018,201810,Spring 2018,CEC14381,F1 Visa,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,N,OOS,VSE,Y,**Web Registered**,11/7/2017,CFRS 500,CFRS 500 DL2,Lecture,Online,N,3,3
2128,201810,Spring 2018,201810,Spring 2018,CEC14381,F1 Visa,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,N,OOS,VSE,Y,**Web Registered**,11/7/2017,CFRS 510,CFRS 510 001,Lecture,F2F,'--,3,3
2129,201810,Spring 2018,201810,Spring 2018,CEC14381,F1 Visa,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,N,OOS,VSE,Y,**Web Registered**,11/7/2017,CFRS 660,CFRS 660 001,Lecture,F2F,'--,3,3
2130,201810,Spring 2018,201810,Spring 2018,CEC14381,F1 Visa,'--,GR,Master,VSE,MS Computer Forensics,VS-MS-CFRS,ECE,Electrical & Comp. Engineering,N,OOS,VSE,Y,**Web Registered**,12/5/2017,CFRS 661,CFRS 661 001,Lecture,F2F,'--,3,3
2131,201810,Spring 2018,201810,Spring 2018,CEC14472,NA,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,N,OOS,VSE,Y,**Web Registered**,11/7/2017,AIT 580,AIT 580 002,Lecture,F2F,'--,3,3
