,Stu Term,Unnamed: 1,Stu Admit Term,Unnamed: 3,Record ID,Stu Visa Type,Stu Attribute BAM,Stu Admit Type,Stu Primary Degree Level,Stu Primary Major 1 College,Stu Primary Program,Stu Primary Program Code,Stu Primary Department,Unnamed: 14,Stu New/Returning Ind,Stu Residency Group,Course Sect College,Stu Registered Ind,Registration Status,Registration Status Date,Course Desc,Course Section,Course Sect Schedule Type,Course Sect Instruction Delivery Method Group,Course Sect Wiley Courses Ind,Course Sect Credits,Stu Course Registered Hours
1128,201770,Fall 2017,201670,Fall 2016,CEC10314,F1 Visa,'--,GR,Master,VSE,MS Civil & Infrastructure Engr,VS-MS-CEIE,CEIE,"Civil, Environ & Infrastr Engr",R,OOS,VSE,Y,**Web Registered**,4/11/2017,CEIE 611,CEIE 611 001,Lecture,F2F,'--,3,3
1129,201770,Fall 2017,201670,Fall 2016,CEC10314,F1 Visa,'--,GR,Master,VSE,MS Civil & Infrastructure Engr,VS-MS-CEIE,CEIE,"Civil, Environ & Infrastr Engr",R,OOS,VSE,Y,**Web Registered**,4/12/2017,CEIE 795,CEIE 795 003,Seminar,F2F,'--,0,0
1130,201770,Fall 2017,201670,Fall 2016,CEC10327,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,ECE 681,ECE 681 001,Lecture,F2F,'--,3,3
1131,201770,Fall 2017,201670,Fall 2016,CEC10327,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,ECE 699,ECE 699 007,Lec/Sem #7,F2F,'--,3,3
1132,201770,Fall 2017,201670,Fall 2016,CEC10327,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/27/2017,CS 531,CS 531 003,Lecture,F2F,'--,3,3
1133,201770,Fall 2017,201670,Fall 2016,CEC10327,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/27/2017,ECE 545,ECE 545 001,Lecture,F2F,'--,3,3
1134,201770,Fall 2017,201670,Fall 2016,CEC10329,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,CS 531,CS 531 003,Lecture,F2F,'--,3,3
1135,201770,Fall 2017,201670,Fall 2016,CEC10329,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,ECE 681,ECE 681 001,Lecture,F2F,'--,3,3
1136,201770,Fall 2017,201670,Fall 2016,CEC10329,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,TCOM 515,TCOM 515 002,Lecture,F2F,'--,3,3
1137,201770,Fall 2017,201670,Fall 2016,CEC10329,F1 Visa,'--,GR,Master,VSE,MS Computer Engineering,VS-MS-CPE,ECE,Electrical & Comp. Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,TCOM 535,TCOM 535 002,Lecture,F2F,'--,3,3
1138,201770,Fall 2017,201670,Fall 2016,CEC10330,F1 Visa,'--,GR,Master,VSE,MS Biostatistics,VS-MS-BSTA,STAT,Statistics,R,OOS,VSE,Y,**Web Registered**,4/11/2017,STAT 663,STAT 663 001,Lecture,F2F,'--,3,3
1139,201770,Fall 2017,201670,Fall 2016,CEC10330,F1 Visa,'--,GR,Master,VSE,MS Biostatistics,VS-MS-BSTA,STAT,Statistics,R,OOS,VSE,Y,**Web Registered**,4/11/2017,STAT 665,STAT 665 001,Lecture,F2F,'--,3,3
1140,201770,Fall 2017,201670,Fall 2016,CEC10330,F1 Visa,'--,GR,Master,VSE,MS Biostatistics,VS-MS-BSTA,STAT,Statistics,R,OOS,VSE,Y,**Web Registered**,4/11/2017,STAT 668,STAT 668 001,Lecture,F2F,'--,3,3
1141,201770,Fall 2017,201670,Fall 2016,CEC10338,F1 Visa,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,4/11/2017,CS 531,CS 531 001,Lecture,F2F,'--,3,3
1142,201770,Fall 2017,201670,Fall 2016,CEC10338,F1 Visa,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,4/11/2017,CS 580,CS 580 001,Lecture,F2F,'--,3,3
1143,201770,Fall 2017,201670,Fall 2016,CEC10338,F1 Visa,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,R,OOS,VSE,Y,**Web Registered**,4/11/2017,INFS 640,INFS 640 001,Lecture,F2F,'--,3,3
1144,201770,Fall 2017,201670,Fall 2016,CEC10338,F1 Visa,'--,GR,Master,VSE,MS Computer Science,VS-MS-CS,CS,Computer Science,R,OOS,VSE,Y,Wait Listed,4/11/2017,ISA 681,ISA 681 002,Lecture,F2F,'--,3,0
1145,201770,Fall 2017,201670,Fall 2016,CEC10341,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,AIT 624,AIT 624 001,Lecture,F2F,'--,3,3
1146,201770,Fall 2017,201670,Fall 2016,CEC10341,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,DAEN 690,DAEN 690 002,Seminar,F2F,'--,3,3
1147,201770,Fall 2017,201670,Fall 2016,CEC10341,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,**Web Registered**,4/11/2017,OR 538,OR 538 001,Lecture,F2F,'--,3,3
1148,201770,Fall 2017,201670,Fall 2016,CEC10341,F1 Visa,'--,GR,Master,VSE,MS Data Analytics Engineering,VS-MS-DAEN,VS,Volgenau School of Engineering,R,OOS,VSE,Y,Wait Listed,4/20/2017,AIT 614,AIT 614 DL1,Lecture,Online,N,3,0
