,Stu Term,Unnamed: 1,Stu Admit Term,Unnamed: 3,Record ID,Stu Visa Type,Stu Attribute BAM,Stu Admit Type,Stu Primary Degree Level,Stu Primary Major 1 College,Stu Primary Program,Stu Primary Program Code,Stu Primary Department,Unnamed: 14,Stu New/Returning Ind,Stu Residency Group,Course Sect College,Stu Registered Ind,Registration Status,Registration Status Date,Course Desc,Course Section,Course Sect Schedule Type,Course Sect Instruction Delivery Method Group,Course Sect Wiley Courses Ind,Course Sect Credits,Stu Course Registered Hours
0,201910,Spring 2019,201270,Fall 2012,CEC10,NA,'--,GR,Master,VSE,MS Electrical Engineering,VS-MS-ELEN,ECE,Electrical & Comp. Engineering,R,VA,VSE,Y,**Web Registered**,12/6/2018,ECE 521,ECE 521 001,Lecture,F2F,N,3,3
1,201910,Spring 2019,201270,Fall 2012,CEC10,NA,'--,GR,Master,VSE,MS Electrical Engineering,VS-MS-ELEN,ECE,Electrical & Comp. Engineering,R,VA,VSE,Y,**Web Registered**,12/6/2018,ECE 685,ECE 685 001,Lecture,F2F,N,3,3
2,201910,Spring 2019,201270,Fall 2012,CEC10,NA,'--,GR,Master,VSE,MS Electrical Engineering,VS-MS-ELEN,ECE,Electrical & Comp. Engineering,R,VA,VSE,Y,**Web Registered**,12/6/2018,ECE 795,ECE 795 001,Seminar,F2F,N,0,0
3,201910,Spring 2019,201270,Fall 2012,CEC10,NA,'--,GR,Master,VSE,MS Electrical Engineering,VS-MS-ELEN,ECE,Electrical & Comp. Engineering,R,VA,VSE,Y,**Web Registered**,12/21/2018,ECE 586,ECE 586 001,Lecture,F2F,N,3,3
4,201910,Spring 2019,201370,Fall 2013,CEC845,NA,'--,GR,Master,VSE,MENG GeoConStruct Engineering,VS-MENG-GCS,CEIE,"Civil, Environ & Infrastr Engr",R,VA,VSE,Y,**Web Registered**,11/6/2018,CEIE 573,CEIE 573 001,Lecture,F2F,N,3,3
5,201910,Spring 2019,201370,Fall 2013,CEC845,NA,'--,GR,Master,VSE,MENG GeoConStruct Engineering,VS-MENG-GCS,CEIE,"Civil, Environ & Infrastr Engr",R,VA,VSE,Y,**Web Registered**,1/17/2019,CEIE 526,CEIE 526 001,Lecture,F2F,N,3,3
6,201910,Spring 2019,201370,Fall 2013,CEC1245,NA,'--,GR,Master,VSE,MS Electrical Engineering,VS-MS-ELEN,ECE,Electrical & Comp. Engineering,R,VA,VSE,Y,**Web Registered**,11/6/2018,ECE 508,ECE 508 001,Lecture,F2F,N,3,3
7,201910,Spring 2019,201370,Fall 2013,CEC1245,NA,'--,GR,Master,VSE,MS Electrical Engineering,VS-MS-ELEN,ECE,Electrical & Comp. Engineering,R,VA,VSE,Y,**Web Registered**,11/6/2018,ECE 795,ECE 795 001,Seminar,F2F,N,0,0
8,201910,Spring 2019,201370,Fall 2013,CEC4563,NA,'--,GR,Master,VSE,MS Operations Research,VS-MS-OPRS,SYST,Systems Engr & Operations Rsch,R,VA,VSE,Y,**Web Registered**,1/16/2019,OR 603,OR 603 001,Lecture,F2F,N,3,3
9,201910,Spring 2019,201370,Fall 2013,CEC4573,NA,'--,GR,Master,VSE,MS Software Engineering,VS-MS-SWE,CS,Computer Science,R,VA,VSE,Y,**Web Registered**,11/6/2018,ISA 562,ISA 562 001,Lecture,F2F,N,3,3
